0.652685380618,0.0180512968109,0.081682534986,0.637190998219,0.209333642363,-0.171826326737,-0.721555799231        
0.538957840298,-0.371392844248,0.0256124174138,0.711423967624,0.276001643494,-0.386003280165,-0.518363288419       
0.525290960987,-0.357877197026,0.0180256351343,0.892219167063,-0.0466931314654,-0.0782307215909,-0.442317378811    
0.674230034835,-0.0806839516164,0.0313618168662,0.812089649488,0.243842593229,-0.0185372722146,-0.529818422161     
0.534275830637,0.0572301992627,0.0240569532663,0.0159956582425,-0.129292873636,-0.108350514525,0.985539272554      
0.554441784434,0.239316098989,0.0367089319557,0.175476917609,-0.0748788915894,-0.0253734454575,0.981303822089      
0.674983378252,0.257403577525,0.0145012332142,0.581745752901,0.0213162570712,0.262507087307,0.76955020972          
0.728028504489,0.131802583259,0.0385284851269,0.667955632071,-0.0949716032252,0.513140272873,0.530568307121        
0.63157650947,0.222285920585,0.192274675162,0.405839386312,0.248622540586,0.8785177651,0.0410823713392              
0.620802913789,0.0314132841357,0.222122082031,0.458441366998,0.00657229845793,0.888018063023,0.034817203553  
